participant_id,split,_STATE,SEQNO,target
23-2023006486,test,23.0,b'2023006486',0
54-2023001948,test,54.0,b'2023001948',0
49-2023008494,test,49.0,b'2023008494',0
54-2023001823,test,54.0,b'2023001823',0
29-2023004794,test,29.0,b'2023004794',0
44-2023005615,test,44.0,b'2023005615',0
40-2023003810,test,40.0,b'2023003810',0
02-2023003096,test,2.0,b'2023003096',0
23-2023004416,test,23.0,b'2023004416',0
36-2023011734,test,36.0,b'2023011734',0
02-2023004476,test,2.0,b'2023004476',0
19-2023003055,test,19.0,b'2023003055',0
24-2023014908,test,24.0,b'2023014908',0
16-2023006142,test,16.0,b'2023006142',0
72-2023002484,test,72.0,b'2023002484',0
53-2023008817,test,53.0,b'2023008817',0
41-2023001441,test,41.0,b'2023001441',0
48-2023007694,test,48.0,b'2023007694',0
04-2023004564,test,4.0,b'2023004564',0
53-2023019224,test,53.0,b'2023019224',0
50-2023003923,test,50.0,b'2023003923',0
11-2023002174,test,11.0,b'2023002174',0
29-2023006073,test,29.0,b'2023006073',0
18-2023002963,test,18.0,b'2023002963',0
26-2023008745,test,26.0,b'2023008745',0
09-2023003035,test,9.0,b'2023003035',0
25-2023009395,test,25.0,b'2023009395',0
23-2023009380,test,23.0,b'2023009380',0
49-2023009037,test,49.0,b'2023009037',0
55-2023010262,test,55.0,b'2023010262',0
31-2023003162,test,31.0,b'2023003162',0
29-2023004048,test,29.0,b'2023004048',0
56-2023002471,test,56.0,b'2023002471',0
44-2023001028,test,44.0,b'2023001028',0
09-2023008458,test,9.0,b'2023008458',0
51-2023004733,test,51.0,b'2023004733',0
05-2023005298,test,5.0,b'2023005298',0
27-2023003135,test,27.0,b'2023003135',0
55-2023007041,test,55.0,b'2023007041',0
19-2023002661,test,19.0,b'2023002661',0
53-2023009620,test,53.0,b'2023009620',0
04-2023009834,test,4.0,b'2023009834',0
30-2023004039,test,30.0,b'2023004039',0
49-2023001120,test,49.0,b'2023001120',0
49-2023008534,test,49.0,b'2023008534',0
19-2023002034,test,19.0,b'2023002034',0
36-2023002839,test,36.0,b'2023002839',0
01-2023003171,test,1.0,b'2023003171',0
53-2023006978,test,53.0,b'2023006978',0
78-2023000111,test,78.0,b'2023000111',0
30-2023007067,test,30.0,b'2023007067',0
25-2023005179,test,25.0,b'2023005179',0
40-2023002795,test,40.0,b'2023002795',0
53-2023000041,test,53.0,b'2023000041',0
53-2023020859,test,53.0,b'2023020859',0
49-2023004270,test,49.0,b'2023004270',0
35-2023002373,test,35.0,b'2023002373',0
15-2023005922,test,15.0,b'2023005922',0
39-2023006467,test,39.0,b'2023006467',0
12-2023005966,test,12.0,b'2023005966',0
53-2023025471,test,53.0,b'2023025471',0
51-2023005823,test,51.0,b'2023005823',0
04-2023010560,test,4.0,b'2023010560',0
09-2023001375,test,9.0,b'2023001375',0
04-2023010808,test,4.0,b'2023010808',0
37-2023001874,test,37.0,b'2023001874',0
19-2023007458,test,19.0,b'2023007458',0
50-2023005451,test,50.0,b'2023005451',0
31-2023003904,test,31.0,b'2023003904',0
53-2023025625,test,53.0,b'2023025625',0
53-2023010521,test,53.0,b'2023010521',0
36-2023000028,test,36.0,b'2023000028',0
01-2023003945,test,1.0,b'2023003945',0
23-2023012041,test,23.0,b'2023012041',0
11-2023001841,test,11.0,b'2023001841',0
40-2023004854,test,40.0,b'2023004854',0
37-2023000993,test,37.0,b'2023000993',0
33-2023003903,test,33.0,b'2023003903',0
39-2023005716,test,39.0,b'2023005716',0
10-2023002831,test,10.0,b'2023002831',0
55-2023008324,test,55.0,b'2023008324',0
16-2023001494,test,16.0,b'2023001494',0
72-2023002172,test,72.0,b'2023002172',0
12-2023008216,test,12.0,b'2023008216',0
20-2023007520,test,20.0,b'2023007520',0
01-2023003334,test,1.0,b'2023003334',0
78-2023001676,test,78.0,b'2023001676',0
29-2023001823,test,29.0,b'2023001823',0
31-2023007820,test,31.0,b'2023007820',0
12-2023004534,test,12.0,b'2023004534',0
26-2023009616,test,26.0,b'2023009616',0
08-2023001866,test,8.0,b'2023001866',0
24-2023004885,test,24.0,b'2023004885',0
50-2023006905,test,50.0,b'2023006905',0
19-2023005627,test,19.0,b'2023005627',0
15-2023001376,test,15.0,b'2023001376',0
55-2023006018,test,55.0,b'2023006018',0
17-2023004894,test,17.0,b'2023004894',0
24-2023006015,test,24.0,b'2023006015',0
39-2023005333,test,39.0,b'2023005333',0
11-2023001069,test,11.0,b'2023001069',0
11-2023002909,test,11.0,b'2023002909',0
36-2023013125,test,36.0,b'2023013125',0
26-2023008552,test,26.0,b'2023008552',0
24-2023011959,test,24.0,b'2023011959',0
56-2023003638,test,56.0,b'2023003638',0
17-2023002047,test,17.0,b'2023002047',0
45-2023009526,test,45.0,b'2023009526',0
41-2023001739,test,41.0,b'2023001739',0
53-2023007117,test,53.0,b'2023007117',0
05-2023004434,test,5.0,b'2023004434',0
05-2023005292,test,5.0,b'2023005292',0
47-2023003632,test,47.0,b'2023003632',0
72-2023000911,test,72.0,b'2023000911',0
47-2023005601,test,47.0,b'2023005601',0
53-2023023425,test,53.0,b'2023023425',0
48-2023006793,test,48.0,b'2023006793',0
53-2023008489,test,53.0,b'2023008489',0
19-2023006857,test,19.0,b'2023006857',0
15-2023006989,test,15.0,b'2023006989',0
05-2023002893,test,5.0,b'2023002893',0
35-2023001287,test,35.0,b'2023001287',0
09-2023008817,test,9.0,b'2023008817',0
35-2023001524,test,35.0,b'2023001524',0
49-2023003124,test,49.0,b'2023003124',0
36-2023004267,test,36.0,b'2023004267',0
55-2023008484,test,55.0,b'2023008484',0
53-2023000219,test,53.0,b'2023000219',0
02-2023004485,test,2.0,b'2023004485',0
39-2023011913,test,39.0,b'2023011913',0
19-2023003240,test,19.0,b'2023003240',0
31-2023011322,test,31.0,b'2023011322',0
31-2023011177,test,31.0,b'2023011177',0
30-2023000296,test,30.0,b'2023000296',0
36-2023016533,test,36.0,b'2023016533',0
09-2023005827,test,9.0,b'2023005827',0
33-2023000065,test,33.0,b'2023000065',0
18-2023008012,test,18.0,b'2023008012',0
06-2023011942,test,6.0,b'2023011942',0
22-2023002649,test,22.0,b'2023002649',0
41-2023004183,test,41.0,b'2023004183',0
05-2023003055,test,5.0,b'2023003055',0
25-2023008365,test,25.0,b'2023008365',0
24-2023013732,test,24.0,b'2023013732',0
27-2023007120,test,27.0,b'2023007120',0
08-2023005674,test,8.0,b'2023005674',0
04-2023006970,test,4.0,b'2023006970',0
31-2023004542,test,31.0,b'2023004542',0
48-2023008522,test,48.0,b'2023008522',0
37-2023003864,test,37.0,b'2023003864',0
10-2023002245,test,10.0,b'2023002245',0
25-2023007104,test,25.0,b'2023007104',0
25-2023000010,test,25.0,b'2023000010',0
12-2023012209,test,12.0,b'2023012209',0
53-2023025589,test,53.0,b'2023025589',0
48-2023006019,test,48.0,b'2023006019',0
36-2023005829,test,36.0,b'2023005829',0
28-2023000079,test,28.0,b'2023000079',0
20-2023003540,test,20.0,b'2023003540',0
54-2023001008,test,54.0,b'2023001008',0
53-2023007072,test,53.0,b'2023007072',0
11-2023001572,test,11.0,b'2023001572',0
29-2023002057,test,29.0,b'2023002057',0
19-2023005977,test,19.0,b'2023005977',0
17-2023005062,test,17.0,b'2023005062',0
53-2023015995,test,53.0,b'2023015995',0
51-2023003286,test,51.0,b'2023003286',0
16-2023005524,test,16.0,b'2023005524',0
55-2023011685,test,55.0,b'2023011685',0
53-2023021698,test,53.0,b'2023021698',0
24-2023012980,test,24.0,b'2023012980',0
18-2023004998,test,18.0,b'2023004998',0
36-2023008475,test,36.0,b'2023008475',0
48-2023009221,test,48.0,b'2023009221',0
18-2023003515,test,18.0,b'2023003515',0
55-2023008743,test,55.0,b'2023008743',0
20-2023002805,test,20.0,b'2023002805',0
37-2023002339,test,37.0,b'2023002339',0
50-2023005946,test,50.0,b'2023005946',0
27-2023010152,test,27.0,b'2023010152',0
08-2023005763,test,8.0,b'2023005763',0
18-2023006087,test,18.0,b'2023006087',0
22-2023004313,test,22.0,b'2023004313',0
34-2023007949,test,34.0,b'2023007949',0
27-2023014765,test,27.0,b'2023014765',0
34-2023008621,test,34.0,b'2023008621',0
39-2023003569,test,39.0,b'2023003569',0
40-2023004677,test,40.0,b'2023004677',0
01-2023001931,test,1.0,b'2023001931',0
36-2023005847,test,36.0,b'2023005847',0
34-2023007910,test,34.0,b'2023007910',0
19-2023004598,test,19.0,b'2023004598',0
18-2023005540,test,18.0,b'2023005540',0
06-2023011533,test,6.0,b'2023011533',0
29-2023007154,test,29.0,b'2023007154',0
37-2023001621,test,37.0,b'2023001621',0
37-2023001399,test,37.0,b'2023001399',0
45-2023007715,test,45.0,b'2023007715',0
31-2023005777,test,31.0,b'2023005777',0
27-2023014672,test,27.0,b'2023014672',0
49-2023009732,test,49.0,b'2023009732',0
24-2023016195,test,24.0,b'2023016195',0
28-2023001728,test,28.0,b'2023001728',0
36-2023000461,test,36.0,b'2023000461',0
19-2023003626,test,19.0,b'2023003626',0
10-2023001887,test,10.0,b'2023001887',0
19-2023006217,test,19.0,b'2023006217',0
46-2023003607,test,46.0,b'2023003607',0
22-2023005271,test,22.0,b'2023005271',0
36-2023007282,test,36.0,b'2023007282',0
25-2023004150,test,25.0,b'2023004150',0
36-2023006329,test,36.0,b'2023006329',0
24-2023011129,test,24.0,b'2023011129',0
53-2023013460,test,53.0,b'2023013460',0
56-2023003658,test,56.0,b'2023003658',0
34-2023008211,test,34.0,b'2023008211',0
47-2023004460,test,47.0,b'2023004460',0
02-2023005377,test,2.0,b'2023005377',0
29-2023007162,test,29.0,b'2023007162',0
24-2023015611,test,24.0,b'2023015611',0
15-2023004979,test,15.0,b'2023004979',0
72-2023001912,test,72.0,b'2023001912',0
50-2023006306,test,50.0,b'2023006306',0
27-2023008224,test,27.0,b'2023008224',0
36-2023015756,test,36.0,b'2023015756',0
25-2023008521,test,25.0,b'2023008521',0
16-2023003421,test,16.0,b'2023003421',0
53-2023006491,test,53.0,b'2023006491',0
48-2023009664,test,48.0,b'2023009664',0
49-2023000156,test,49.0,b'2023000156',0
12-2023004392,test,12.0,b'2023004392',0
16-2023006678,test,16.0,b'2023006678',0
19-2023008871,test,19.0,b'2023008871',0
53-2023006240,test,53.0,b'2023006240',0
04-2023010130,test,4.0,b'2023010130',0
18-2023010324,test,18.0,b'2023010324',0
16-2023001988,test,16.0,b'2023001988',0
20-2023002211,test,20.0,b'2023002211',0
49-2023008992,test,49.0,b'2023008992',0
40-2023001243,test,40.0,b'2023001243',0
24-2023016829,test,24.0,b'2023016829',0
36-2023000808,test,36.0,b'2023000808',0
46-2023003614,test,46.0,b'2023003614',0
17-2023003262,test,17.0,b'2023003262',0
29-2023006257,test,29.0,b'2023006257',0
06-2023010844,test,6.0,b'2023010844',0
08-2023006820,test,8.0,b'2023006820',0
38-2023001944,test,38.0,b'2023001944',0
22-2023004415,test,22.0,b'2023004415',0
36-2023008416,test,36.0,b'2023008416',0
09-2023006721,test,9.0,b'2023006721',0
06-2023005455,test,6.0,b'2023005455',0
19-2023003214,test,19.0,b'2023003214',0
23-2023011155,test,23.0,b'2023011155',0
39-2023012955,test,39.0,b'2023012955',0
27-2023001027,test,27.0,b'2023001027',0
27-2023010040,test,27.0,b'2023010040',0
51-2023000179,test,51.0,b'2023000179',0
18-2023002750,test,18.0,b'2023002750',0
17-2023003532,test,17.0,b'2023003532',0
27-2023004127,test,27.0,b'2023004127',0
11-2023001252,test,11.0,b'2023001252',0
20-2023009881,test,20.0,b'2023009881',0
54-2023004281,test,54.0,b'2023004281',0
25-2023002168,test,25.0,b'2023002168',0
38-2023004109,test,38.0,b'2023004109',0
02-2023004699,test,2.0,b'2023004699',0
53-2023023064,test,53.0,b'2023023064',0
44-2023004322,test,44.0,b'2023004322',0
66-2023000321,test,66.0,b'2023000321',0
40-2023005782,test,40.0,b'2023005782',0
19-2023001420,test,19.0,b'2023001420',0
17-2023004691,test,17.0,b'2023004691',0
49-2023005764,test,49.0,b'2023005764',0
33-2023004277,test,33.0,b'2023004277',0
06-2023002772,test,6.0,b'2023002772',0
23-2023006823,test,23.0,b'2023006823',0
06-2023004065,test,6.0,b'2023004065',0
55-2023011217,test,55.0,b'2023011217',0
28-2023002092,test,28.0,b'2023002092',0
41-2023004695,test,41.0,b'2023004695',0
02-2023003289,test,2.0,b'2023003289',0
04-2023011892,test,4.0,b'2023011892',0
39-2023003525,test,39.0,b'2023003525',0
12-2023004067,test,12.0,b'2023004067',0
09-2023006300,test,9.0,b'2023006300',0
06-2023004824,test,6.0,b'2023004824',0
18-2023002574,test,18.0,b'2023002574',0
24-2023009565,test,24.0,b'2023009565',0
32-2023002420,test,32.0,b'2023002420',0
31-2023008265,test,31.0,b'2023008265',0
39-2023013079,test,39.0,b'2023013079',0
18-2023000065,test,18.0,b'2023000065',0
38-2023005486,test,38.0,b'2023005486',0
18-2023008275,test,18.0,b'2023008275',0
16-2023006461,test,16.0,b'2023006461',0
39-2023006484,test,39.0,b'2023006484',0
36-2023006166,test,36.0,b'2023006166',0
39-2023011239,test,39.0,b'2023011239',0
31-2023005352,test,31.0,b'2023005352',0
29-2023005767,test,29.0,b'2023005767',0
06-2023008356,test,6.0,b'2023008356',0
24-2023012635,test,24.0,b'2023012635',0
48-2023005145,test,48.0,b'2023005145',0
25-2023002002,test,25.0,b'2023002002',0
17-2023003204,test,17.0,b'2023003204',0
48-2023007664,test,48.0,b'2023007664',0
49-2023010526,test,49.0,b'2023010526',0
23-2023011052,test,23.0,b'2023011052',0
05-2023005338,test,5.0,b'2023005338',0
30-2023002120,test,30.0,b'2023002120',0
22-2023003485,test,22.0,b'2023003485',0
56-2023002936,test,56.0,b'2023002936',0
53-2023022185,test,53.0,b'2023022185',0
34-2023008594,test,34.0,b'2023008594',0
36-2023009498,test,36.0,b'2023009498',0
04-2023010390,test,4.0,b'2023010390',0
45-2023004146,test,45.0,b'2023004146',0
25-2023009254,test,25.0,b'2023009254',0
51-2023005746,test,51.0,b'2023005746',0
39-2023008391,test,39.0,b'2023008391',0
15-2023002651,test,15.0,b'2023002651',0
53-2023021427,test,53.0,b'2023021427',0
13-2023005925,test,13.0,b'2023005925',0
48-2023005219,test,48.0,b'2023005219',0
12-2023010793,test,12.0,b'2023010793',0
48-2023007606,test,48.0,b'2023007606',0
15-2023004296,test,15.0,b'2023004296',0
46-2023003728,test,46.0,b'2023003728',0
13-2023007797,test,13.0,b'2023007797',0
08-2023001417,test,8.0,b'2023001417',0
06-2023009868,test,6.0,b'2023009868',0
08-2023004845,test,8.0,b'2023004845',0
50-2023005955,test,50.0,b'2023005955',0
53-2023012617,test,53.0,b'2023012617',0
41-2023006096,test,41.0,b'2023006096',0
28-2023000903,test,28.0,b'2023000903',0
36-2023011893,test,36.0,b'2023011893',0
47-2023005505,test,47.0,b'2023005505',0
22-2023005106,test,22.0,b'2023005106',0
10-2023001380,test,10.0,b'2023001380',0
16-2023005677,test,16.0,b'2023005677',0
23-2023009875,test,23.0,b'2023009875',0
23-2023004828,test,23.0,b'2023004828',0
29-2023003565,test,29.0,b'2023003565',0
08-2023008374,test,8.0,b'2023008374',0
26-2023008539,test,26.0,b'2023008539',0
19-2023004659,test,19.0,b'2023004659',1
30-2023004128,test,30.0,b'2023004128',0
16-2023006024,test,16.0,b'2023006024',0
28-2023000929,test,28.0,b'2023000929',0
34-2023009326,test,34.0,b'2023009326',0
30-2023005778,test,30.0,b'2023005778',0
05-2023005269,test,5.0,b'2023005269',0
36-2023017275,test,36.0,b'2023017275',0
27-2023003686,test,27.0,b'2023003686',0
18-2023010441,test,18.0,b'2023010441',0
49-2023007630,test,49.0,b'2023007630',0
26-2023009652,test,26.0,b'2023009652',0
47-2023005427,test,47.0,b'2023005427',0
48-2023006719,test,48.0,b'2023006719',0
27-2023012460,test,27.0,b'2023012460',0
36-2023006424,test,36.0,b'2023006424',0
20-2023008593,test,20.0,b'2023008593',0
29-2023002284,test,29.0,b'2023002284',0
25-2023009259,test,25.0,b'2023009259',0
11-2023002368,test,11.0,b'2023002368',0
36-2023008351,test,36.0,b'2023008351',0
19-2023006746,test,19.0,b'2023006746',0
05-2023005263,test,5.0,b'2023005263',0
49-2023009902,test,49.0,b'2023009902',0
13-2023005880,test,13.0,b'2023005880',0
36-2023000135,test,36.0,b'2023000135',0
49-2023003787,test,49.0,b'2023003787',0
17-2023004844,test,17.0,b'2023004844',0
39-2023007995,test,39.0,b'2023007995',0
49-2023006451,test,49.0,b'2023006451',0
28-2023003106,test,28.0,b'2023003106',0
49-2023002176,test,49.0,b'2023002176',0
01-2023001083,test,1.0,b'2023001083',0
04-2023008643,test,4.0,b'2023008643',0
13-2023005094,test,13.0,b'2023005094',0
31-2023004745,test,31.0,b'2023004745',0
12-2023010965,test,12.0,b'2023010965',0
40-2023003764,test,40.0,b'2023003764',0
10-2023002207,test,10.0,b'2023002207',0
48-2023003348,test,48.0,b'2023003348',0
48-2023000721,test,48.0,b'2023000721',0
36-2023005211,test,36.0,b'2023005211',0
49-2023006734,test,49.0,b'2023006734',0
18-2023003830,test,18.0,b'2023003830',0
41-2023005540,test,41.0,b'2023005540',0
34-2023002410,test,34.0,b'2023002410',0
25-2023004290,test,25.0,b'2023004290',0
24-2023013873,test,24.0,b'2023013873',0
24-2023016593,test,24.0,b'2023016593',0
15-2023006756,test,15.0,b'2023006756',0
37-2023001312,test,37.0,b'2023001312',0
50-2023005713,test,50.0,b'2023005713',0
24-2023010647,test,24.0,b'2023010647',0
24-2023014989,test,24.0,b'2023014989',0
31-2023008472,test,31.0,b'2023008472',0
16-2023006316,test,16.0,b'2023006316',0
24-2023008141,test,24.0,b'2023008141',0
34-2023005464,test,34.0,b'2023005464',0
06-2023003936,test,6.0,b'2023003936',0
12-2023010390,test,12.0,b'2023010390',0
54-2023003758,test,54.0,b'2023003758',0
53-2023009312,test,53.0,b'2023009312',0
50-2023006928,test,50.0,b'2023006928',0
25-2023007066,test,25.0,b'2023007066',0
53-2023013391,test,53.0,b'2023013391',1
34-2023005565,test,34.0,b'2023005565',0
06-2023005503,test,6.0,b'2023005503',0
06-2023003409,test,6.0,b'2023003409',0
44-2023003478,test,44.0,b'2023003478',0
48-2023004088,test,48.0,b'2023004088',0
08-2023008587,test,8.0,b'2023008587',0
13-2023006706,test,13.0,b'2023006706',0
51-2023005346,test,51.0,b'2023005346',0
02-2023001736,test,2.0,b'2023001736',0
13-2023000013,test,13.0,b'2023000013',0
36-2023013175,test,36.0,b'2023013175',0
01-2023003375,test,1.0,b'2023003375',0
04-2023008782,test,4.0,b'2023008782',0
78-2023000733,test,78.0,b'2023000733',0
22-2023004976,test,22.0,b'2023004976',0
26-2023006329,test,26.0,b'2023006329',0
06-2023010323,test,6.0,b'2023010323',0
39-2023011812,test,39.0,b'2023011812',0
04-2023006019,test,4.0,b'2023006019',0
20-2023000050,test,20.0,b'2023000050',0
25-2023008913,test,25.0,b'2023008913',0
28-2023003157,test,28.0,b'2023003157',0
15-2023006738,test,15.0,b'2023006738',0
54-2023002376,test,54.0,b'2023002376',0
19-2023001876,test,19.0,b'2023001876',0
49-2023005083,test,49.0,b'2023005083',0
17-2023004722,test,17.0,b'2023004722',0
49-2023010515,test,49.0,b'2023010515',0
28-2023003856,test,28.0,b'2023003856',0
51-2023005778,test,51.0,b'2023005778',0
39-2023000236,test,39.0,b'2023000236',0
18-2023003369,test,18.0,b'2023003369',0
26-2023007213,test,26.0,b'2023007213',0
26-2023007573,test,26.0,b'2023007573',0
13-2023004824,test,13.0,b'2023004824',0
26-2023007114,test,26.0,b'2023007114',0
53-2023005026,test,53.0,b'2023005026',0
27-2023009250,test,27.0,b'2023009250',0
36-2023012754,test,36.0,b'2023012754',0
56-2023003692,test,56.0,b'2023003692',0
41-2023001801,test,41.0,b'2023001801',0
45-2023003287,test,45.0,b'2023003287',0
34-2023003792,test,34.0,b'2023003792',0
23-2023008346,test,23.0,b'2023008346',0
11-2023001671,test,11.0,b'2023001671',0
06-2023004001,test,6.0,b'2023004001',0
32-2023000052,test,32.0,b'2023000052',0
55-2023007411,test,55.0,b'2023007411',0
25-2023000148,test,25.0,b'2023000148',0
19-2023001966,test,19.0,b'2023001966',0
46-2023000104,test,46.0,b'2023000104',0
36-2023004369,test,36.0,b'2023004369',0
34-2023006791,test,34.0,b'2023006791',0
55-2023005883,test,55.0,b'2023005883',0
18-2023005085,test,18.0,b'2023005085',0
02-2023001451,test,2.0,b'2023001451',0
51-2023005285,test,51.0,b'2023005285',0
56-2023004148,test,56.0,b'2023004148',0
33-2023005430,test,33.0,b'2023005430',0
49-2023008965,test,49.0,b'2023008965',0
06-2023011765,test,6.0,b'2023011765',0
18-2023008121,test,18.0,b'2023008121',0
44-2023000997,test,44.0,b'2023000997',0
23-2023004498,test,23.0,b'2023004498',0
53-2023020157,test,53.0,b'2023020157',0
46-2023004931,test,46.0,b'2023004931',0
47-2023004745,test,47.0,b'2023004745',0
72-2023003302,test,72.0,b'2023003302',0
09-2023005993,test,9.0,b'2023005993',0
32-2023002443,test,32.0,b'2023002443',0
55-2023008732,test,55.0,b'2023008732',0
39-2023008519,test,39.0,b'2023008519',0
30-2023005538,test,30.0,b'2023005538',0
27-2023015539,test,27.0,b'2023015539',0
16-2023002325,test,16.0,b'2023002325',0
48-2023000822,test,48.0,b'2023000822',0
49-2023003351,test,49.0,b'2023003351',0
50-2023004540,test,50.0,b'2023004540',0
15-2023003367,test,15.0,b'2023003367',0
12-2023011018,test,12.0,b'2023011018',0
37-2023000950,test,37.0,b'2023000950',0
32-2023002412,test,32.0,b'2023002412',0
49-2023007282,test,49.0,b'2023007282',0
46-2023004961,test,46.0,b'2023004961',0
53-2023000193,test,53.0,b'2023000193',0
36-2023016792,test,36.0,b'2023016792',0
36-2023014190,test,36.0,b'2023014190',0
41-2023006234,test,41.0,b'2023006234',0
09-2023008741,test,9.0,b'2023008741',0
47-2023003558,test,47.0,b'2023003558',0
16-2023005911,test,16.0,b'2023005911',0
56-2023003767,test,56.0,b'2023003767',0
51-2023005758,test,51.0,b'2023005758',0
13-2023005402,test,13.0,b'2023005402',0
09-2023009307,test,9.0,b'2023009307',0
23-2023011920,test,23.0,b'2023011920',1
31-2023003233,test,31.0,b'2023003233',0
04-2023004130,test,4.0,b'2023004130',0
49-2023008292,test,49.0,b'2023008292',0
18-2023007342,test,18.0,b'2023007342',0
36-2023000317,test,36.0,b'2023000317',0
24-2023010520,test,24.0,b'2023010520',0
51-2023005684,test,51.0,b'2023005684',0
19-2023004152,test,19.0,b'2023004152',0
15-2023007185,test,15.0,b'2023007185',0
18-2023007277,test,18.0,b'2023007277',0
08-2023003191,test,8.0,b'2023003191',0
49-2023007306,test,49.0,b'2023007306',0
15-2023006347,test,15.0,b'2023006347',0
54-2023001707,test,54.0,b'2023001707',0
11-2023001947,test,11.0,b'2023001947',0
29-2023000287,test,29.0,b'2023000287',0
08-2023003840,test,8.0,b'2023003840',0
35-2023000860,test,35.0,b'2023000860',0
24-2023006758,test,24.0,b'2023006758',0
44-2023004019,test,44.0,b'2023004019',0
53-2023013493,test,53.0,b'2023013493',0
40-2023002008,test,40.0,b'2023002008',0
36-2023006752,test,36.0,b'2023006752',0
19-2023007423,test,19.0,b'2023007423',0
22-2023001370,test,22.0,b'2023001370',0
12-2023013228,test,12.0,b'2023013228',0
40-2023005668,test,40.0,b'2023005668',0
18-2023004210,test,18.0,b'2023004210',0
40-2023002566,test,40.0,b'2023002566',0
41-2023005967,test,41.0,b'2023005967',0
48-2023009056,test,48.0,b'2023009056',0
08-2023002959,test,8.0,b'2023002959',0
23-2023009511,test,23.0,b'2023009511',0
46-2023003453,test,46.0,b'2023003453',0
45-2023003145,test,45.0,b'2023003145',0
51-2023005407,test,51.0,b'2023005407',0
08-2023004525,test,8.0,b'2023004525',0
49-2023010860,test,49.0,b'2023010860',0
04-2023006069,test,4.0,b'2023006069',0
06-2023007640,test,6.0,b'2023007640',0
27-2023012230,test,27.0,b'2023012230',0
36-2023005088,test,36.0,b'2023005088',0
22-2023003473,test,22.0,b'2023003473',0
09-2023009305,test,9.0,b'2023009305',0
26-2023003067,test,26.0,b'2023003067',0
08-2023008314,test,8.0,b'2023008314',0
02-2023005318,test,2.0,b'2023005318',0
36-2023017147,test,36.0,b'2023017147',0
24-2023012643,test,24.0,b'2023012643',0
18-2023000075,test,18.0,b'2023000075',0
34-2023004097,test,34.0,b'2023004097',0
50-2023001287,test,50.0,b'2023001287',0
11-2023000839,test,11.0,b'2023000839',0
13-2023006511,test,13.0,b'2023006511',0
38-2023004406,test,38.0,b'2023004406',0
05-2023004361,test,5.0,b'2023004361',0
10-2023003919,test,10.0,b'2023003919',0
46-2023000059,test,46.0,b'2023000059',0
25-2023003495,test,25.0,b'2023003495',0
49-2023002292,test,49.0,b'2023002292',0
40-2023002125,test,40.0,b'2023002125',0
16-2023004963,test,16.0,b'2023004963',0
47-2023004188,test,47.0,b'2023004188',0
53-2023023123,test,53.0,b'2023023123',0
13-2023005297,test,13.0,b'2023005297',0
29-2023004809,test,29.0,b'2023004809',0
20-2023008981,test,20.0,b'2023008981',0
35-2023001149,test,35.0,b'2023001149',0
25-2023005705,test,25.0,b'2023005705',0
13-2023005125,test,13.0,b'2023005125',1
26-2023009953,test,26.0,b'2023009953',0
46-2023001938,test,46.0,b'2023001938',0
53-2023018959,test,53.0,b'2023018959',0
06-2023008532,test,6.0,b'2023008532',0
19-2023004336,test,19.0,b'2023004336',0
48-2023007650,test,48.0,b'2023007650',0
48-2023005510,test,48.0,b'2023005510',0
53-2023023605,test,53.0,b'2023023605',0
55-2023007075,test,55.0,b'2023007075',0
49-2023010543,test,49.0,b'2023010543',0
53-2023000179,test,53.0,b'2023000179',0
36-2023014784,test,36.0,b'2023014784',0
34-2023005922,test,34.0,b'2023005922',0
04-2023011479,test,4.0,b'2023011479',0
22-2023004248,test,22.0,b'2023004248',0
53-2023014735,test,53.0,b'2023014735',0
53-2023000488,test,53.0,b'2023000488',0
53-2023005436,test,53.0,b'2023005436',0
08-2023002849,test,8.0,b'2023002849',0
53-2023005700,test,53.0,b'2023005700',0
47-2023001588,test,47.0,b'2023001588',0
24-2023016226,test,24.0,b'2023016226',0
06-2023006524,test,6.0,b'2023006524',0
06-2023008410,test,6.0,b'2023008410',0
09-2023006620,test,9.0,b'2023006620',0
50-2023005640,test,50.0,b'2023005640',0
27-2023002851,test,27.0,b'2023002851',0
25-2023007172,test,25.0,b'2023007172',0
13-2023005227,test,13.0,b'2023005227',0
56-2023003166,test,56.0,b'2023003166',0
19-2023005577,test,19.0,b'2023005577',0
41-2023003464,test,41.0,b'2023003464',0
47-2023004387,test,47.0,b'2023004387',0
25-2023008937,test,25.0,b'2023008937',0
18-2023010144,test,18.0,b'2023010144',1
31-2023003453,test,31.0,b'2023003453',0
24-2023004805,test,24.0,b'2023004805',0
20-2023006090,test,20.0,b'2023006090',0
13-2023003608,test,13.0,b'2023003608',0
27-2023014295,test,27.0,b'2023014295',0
31-2023006120,test,31.0,b'2023006120',0
08-2023007251,test,8.0,b'2023007251',0
08-2023003127,test,8.0,b'2023003127',0
04-2023009175,test,4.0,b'2023009175',0
25-2023000191,test,25.0,b'2023000191',0
23-2023010057,test,23.0,b'2023010057',0
12-2023012343,test,12.0,b'2023012343',0
49-2023010737,test,49.0,b'2023010737',0
19-2023001226,test,19.0,b'2023001226',0
46-2023004299,test,46.0,b'2023004299',0
48-2023006941,test,48.0,b'2023006941',0
18-2023004684,test,18.0,b'2023004684',0
39-2023010093,test,39.0,b'2023010093',0
19-2023008160,test,19.0,b'2023008160',0
50-2023002422,test,50.0,b'2023002422',0
53-2023023508,test,53.0,b'2023023508',0
41-2023006066,test,41.0,b'2023006066',0
